brand,model,approx_price_EUR,primary_camera,secondary_camera,WLAN,bluetooth,sensors,colors,internal_memory,release_year,release_month/quarter,removable/non-removable,battery_type,battery_current,display_resolution,display_size,GPRS,EDGE,dimentions,SIM,CPU,Chipset,GPU,memory_card,RAM,GPS,OS,label
12.0,490.0,30.0,3.0,4.0,0.0,11.0,8.0,257.0,127.0,2010.0,9.0,1.0,12.0,0.0,82.0,155.0,15.0,4.0,68.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,1.0
12.0,491.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,410.0,127.0,2010.0,9.0,1.0,9.0,0.0,82.0,155.0,15.0,4.0,710.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,1.0
12.0,491.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,33.0,127.0,2010.0,9.0,1.0,9.0,0.0,82.0,155.0,15.0,4.0,710.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,1.0
12.0,448.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,410.0,127.0,2010.0,9.0,1.0,9.0,33.0,59.0,123.0,15.0,4.0,13.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,1.0
12.0,448.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,250.0,127.0,2010.0,9.0,1.0,9.0,33.0,59.0,123.0,15.0,4.0,13.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,1.0
12.0,384.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,429.0,127.0,2010.0,9.0,1.0,9.0,33.0,44.0,136.0,15.0,4.0,210.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,1.0
12.0,382.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,428.0,127.0,2015.0,6.0,1.0,9.0,19.0,59.0,123.0,15.0,4.0,605.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,351.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,410.0,127.0,2015.0,6.0,1.0,9.0,19.0,44.0,75.0,12.0,4.0,222.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,351.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,165.0,127.0,2015.0,6.0,1.0,9.0,19.0,44.0,75.0,12.0,4.0,222.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,353.0,162.02877697841726,5.0,4.0,0.0,11.0,8.0,429.0,127.0,2015.0,6.0,1.0,9.0,19.0,68.0,123.0,12.0,4.0,698.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,419.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,422.0,127.0,2015.0,6.0,1.0,9.0,19.0,82.0,155.0,15.0,4.0,756.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,419.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,33.0,127.0,2015.0,6.0,1.0,9.0,19.0,82.0,155.0,15.0,4.0,756.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,432.0,40.0,5.0,4.0,0.0,11.0,8.0,429.0,127.0,2015.0,6.0,1.0,9.0,19.0,97.0,155.0,15.0,4.0,77.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,1917.0,162.02877697841726,17.0,4.0,0.0,11.0,8.0,410.0,127.0,2015.0,8.0,1.0,9.0,33.0,82.0,123.0,15.0,4.0,226.0,3.0,84.0,16.0,4.0,44.0,18.0,2.0,63.0,0.0
12.0,1917.0,162.02877697841726,17.0,4.0,0.0,11.0,8.0,250.0,127.0,2015.0,8.0,1.0,9.0,33.0,82.0,123.0,15.0,4.0,226.0,3.0,84.0,16.0,4.0,44.0,18.0,2.0,63.0,0.0
12.0,352.0,162.02877697841726,5.0,4.0,0.0,11.0,8.0,430.0,127.0,2015.0,8.0,1.0,9.0,33.0,97.0,155.0,15.0,4.0,833.0,3.0,84.0,16.0,4.0,44.0,18.0,2.0,63.0,0.0
12.0,357.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,429.0,127.0,2015.0,4.0,1.0,9.0,33.0,45.0,123.0,15.0,4.0,341.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,357.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,32.0,127.0,2015.0,4.0,1.0,9.0,33.0,45.0,123.0,15.0,4.0,341.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,207.0,162.02877697841726,8.0,4.0,1.0,11.0,8.0,410.0,127.0,2015.0,4.0,1.0,9.0,33.0,104.0,162.0,15.0,7.0,662.0,3.0,84.0,16.0,4.0,50.0,18.0,7.0,13.0,0.0
12.0,453.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,422.0,127.0,2015.0,4.0,1.0,9.0,33.0,59.0,123.0,15.0,4.0,610.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,453.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,33.0,127.0,2015.0,4.0,1.0,9.0,33.0,59.0,123.0,15.0,4.0,610.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,326.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,428.0,127.0,2014.0,14.0,1.0,9.0,30.0,44.0,75.0,15.0,4.0,577.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,479.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,489.0,127.0,2014.0,14.0,1.0,9.0,30.0,97.0,162.0,15.0,4.0,562.0,3.0,84.0,16.0,4.0,44.0,18.0,2.0,63.0,0.0
12.0,324.0,162.02877697841726,17.0,4.0,0.0,11.0,8.0,429.0,127.0,2014.0,14.0,1.0,9.0,30.0,44.0,75.0,15.0,4.0,647.0,3.0,84.0,16.0,4.0,46.0,18.0,2.0,63.0,0.0
12.0,324.0,162.02877697841726,17.0,4.0,0.0,11.0,8.0,30.0,127.0,2014.0,14.0,1.0,9.0,30.0,44.0,75.0,15.0,4.0,647.0,3.0,84.0,16.0,4.0,46.0,18.0,2.0,63.0,0.0
12.0,443.0,162.02877697841726,5.0,4.0,0.0,11.0,8.0,608.0,127.0,2014.0,14.0,1.0,9.0,30.0,104.0,162.0,15.0,4.0,451.0,3.0,84.0,16.0,4.0,44.0,18.0,2.0,63.0,0.0
12.0,443.0,162.02877697841726,5.0,4.0,0.0,11.0,8.0,21.0,127.0,2014.0,14.0,1.0,9.0,30.0,104.0,162.0,15.0,4.0,451.0,3.0,84.0,16.0,4.0,44.0,18.0,2.0,63.0,0.0
12.0,355.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,429.0,127.0,2014.0,14.0,1.0,9.0,30.0,45.0,123.0,15.0,4.0,647.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,422.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,429.0,127.0,2014.0,14.0,1.0,9.0,30.0,82.0,155.0,15.0,4.0,674.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,422.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,32.0,127.0,2014.0,14.0,1.0,9.0,30.0,82.0,155.0,15.0,4.0,674.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,325.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,428.0,127.0,2014.0,8.0,1.0,9.0,35.0,44.0,123.0,12.0,4.0,577.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,389.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,432.0,127.0,2014.0,8.0,1.0,9.0,35.0,59.0,123.0,15.0,4.0,576.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,389.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,34.0,127.0,2014.0,8.0,1.0,9.0,35.0,59.0,123.0,15.0,4.0,576.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,442.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,430.0,127.0,2014.0,8.0,1.0,9.0,35.0,82.0,155.0,15.0,4.0,628.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,458.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,429.0,127.0,2014.0,8.0,1.0,9.0,35.0,82.0,155.0,15.0,4.0,674.0,3.0,84.0,16.0,4.0,44.0,18.0,2.0,63.0,0.0
12.0,396.0,20.0,3.0,4.0,0.0,11.0,8.0,429.0,127.0,2014.0,8.0,1.0,9.0,35.0,44.0,75.0,15.0,4.0,408.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,323.0,162.02877697841726,17.0,4.0,0.0,8.0,8.0,429.0,127.0,2014.0,8.0,1.0,9.0,35.0,44.0,75.0,15.0,4.0,424.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,480.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,429.0,127.0,2014.0,8.0,1.0,9.0,35.0,82.0,155.0,15.0,4.0,674.0,3.0,84.0,16.0,4.0,44.0,18.0,2.0,63.0,0.0
12.0,480.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,34.0,127.0,2014.0,8.0,1.0,9.0,35.0,82.0,155.0,15.0,4.0,674.0,3.0,84.0,16.0,4.0,44.0,18.0,2.0,63.0,0.0
12.0,348.0,162.02877697841726,17.0,4.0,0.0,11.0,8.0,428.0,127.0,2014.0,8.0,1.0,9.0,35.0,44.0,75.0,15.0,4.0,424.0,3.0,84.0,16.0,4.0,46.0,18.0,2.0,63.0,0.0
12.0,486.0,50.0,5.0,4.0,0.0,11.0,8.0,410.0,127.0,2014.0,8.0,1.0,9.0,35.0,104.0,162.0,15.0,4.0,505.0,3.0,84.0,16.0,4.0,44.0,18.0,2.0,63.0,0.0
12.0,350.0,40.0,3.0,4.0,0.0,11.0,8.0,410.0,127.0,2014.0,4.0,1.0,9.0,33.0,97.0,155.0,15.0,4.0,813.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,320.0,20.0,3.0,5.0,0.0,11.0,8.0,429.0,127.0,2014.0,4.0,1.0,9.0,33.0,68.0,123.0,15.0,4.0,534.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,495.0,162.02877697841726,5.0,9.0,0.0,11.0,8.0,410.0,127.0,2014.0,4.0,1.0,9.0,33.0,82.0,155.0,15.0,4.0,622.0,3.0,84.0,16.0,4.0,44.0,18.0,2.0,63.0,0.0
12.0,483.0,30.0,3.0,4.0,0.0,11.0,8.0,410.0,127.0,2014.0,4.0,1.0,9.0,33.0,82.0,155.0,15.0,4.0,689.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,483.0,30.0,3.0,4.0,0.0,11.0,8.0,104.0,127.0,2014.0,4.0,1.0,9.0,33.0,82.0,155.0,15.0,4.0,689.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,321.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,432.0,127.0,2014.0,4.0,1.0,9.0,33.0,59.0,123.0,15.0,4.0,257.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,321.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,33.0,127.0,2014.0,4.0,1.0,9.0,33.0,59.0,123.0,15.0,4.0,257.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,426.0,20.0,3.0,4.0,0.0,11.0,8.0,430.0,127.0,2013.0,11.0,1.0,9.0,28.0,44.0,75.0,15.0,4.0,424.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,347.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,410.0,127.0,2013.0,11.0,1.0,9.0,28.0,44.0,114.0,15.0,4.0,1534.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,347.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,250.0,127.0,2013.0,11.0,1.0,9.0,28.0,44.0,114.0,15.0,4.0,1534.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,347.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,104.0,127.0,2013.0,11.0,1.0,9.0,28.0,44.0,114.0,15.0,4.0,1534.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,362.0,30.0,3.0,4.0,0.0,11.0,8.0,430.0,127.0,2013.0,11.0,1.0,9.0,28.0,68.0,155.0,15.0,4.0,571.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,329.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,603.0,127.0,2013.0,11.0,1.0,9.0,28.0,68.0,123.0,15.0,4.0,575.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,329.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,34.0,127.0,2013.0,11.0,1.0,9.0,28.0,68.0,123.0,15.0,4.0,575.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,494.0,40.0,5.0,4.0,0.0,11.0,8.0,429.0,127.0,2013.0,11.0,1.0,9.0,28.0,97.0,155.0,15.0,4.0,551.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,377.0,162.02877697841726,17.0,4.0,0.0,11.0,8.0,431.0,127.0,2013.0,11.0,1.0,9.0,30.0,68.0,148.0,15.0,4.0,768.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,460.0,30.0,3.0,4.0,0.0,11.0,8.0,429.0,127.0,2013.0,11.0,1.0,9.0,30.0,82.0,155.0,15.0,4.0,700.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,487.0,20.0,9.0,4.0,7.0,11.0,8.0,410.0,127.0,2013.0,11.0,1.0,9.0,30.0,82.0,155.0,15.0,7.0,509.0,3.0,84.0,16.0,4.0,44.0,18.0,2.0,63.0,0.0
12.0,487.0,20.0,9.0,4.0,7.0,11.0,8.0,250.0,127.0,2013.0,11.0,1.0,9.0,30.0,82.0,155.0,15.0,7.0,509.0,3.0,84.0,16.0,4.0,44.0,18.0,2.0,63.0,0.0
12.0,327.0,162.02877697841726,14.0,4.0,0.0,11.0,8.0,489.0,127.0,2013.0,10.0,1.0,9.0,19.0,21.0,75.0,15.0,4.0,1500.0,3.0,84.0,16.0,4.0,46.0,18.0,2.0,63.0,0.0
12.0,327.0,162.02877697841726,14.0,4.0,0.0,11.0,8.0,250.0,127.0,2013.0,10.0,1.0,9.0,19.0,21.0,75.0,15.0,4.0,1500.0,3.0,84.0,16.0,4.0,46.0,18.0,2.0,63.0,0.0
12.0,392.0,20.0,17.0,4.0,0.0,11.0,8.0,429.0,127.0,2013.0,10.0,1.0,9.0,19.0,44.0,123.0,12.0,4.0,541.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,446.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,410.0,127.0,2013.0,10.0,1.0,9.0,19.0,59.0,148.0,15.0,7.0,1496.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,435.0,162.02877697841726,17.0,4.0,0.0,8.0,8.0,429.0,127.0,2012.0,13.0,1.0,9.0,19.0,44.0,75.0,12.0,4.0,424.0,3.0,84.0,16.0,4.0,46.0,18.0,2.0,63.0,0.0
12.0,430.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,410.0,127.0,2011.0,11.0,1.0,9.0,30.0,59.0,148.0,15.0,4.0,504.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,463.0,162.02877697841726,16.0,4.0,0.0,11.0,8.0,410.0,127.0,2011.0,11.0,1.0,9.0,30.0,59.0,148.0,15.0,4.0,188.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,463.0,162.02877697841726,16.0,4.0,0.0,11.0,8.0,192.0,127.0,2011.0,11.0,1.0,9.0,30.0,59.0,148.0,15.0,4.0,188.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,360.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,429.0,127.0,2011.0,10.0,1.0,9.0,22.0,44.0,123.0,15.0,4.0,433.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,398.0,162.02877697841726,16.0,4.0,0.0,11.0,8.0,429.0,127.0,2011.0,10.0,1.0,9.0,22.0,44.0,123.0,15.0,4.0,207.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,407.0,162.02877697841726,16.0,4.0,0.0,11.0,8.0,422.0,127.0,2011.0,10.0,1.0,9.0,22.0,44.0,123.0,15.0,4.0,209.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,415.0,30.0,16.0,4.0,0.0,11.0,8.0,410.0,127.0,2011.0,10.0,1.0,9.0,22.0,44.0,123.0,15.0,4.0,112.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,421.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,429.0,127.0,2011.0,6.0,1.0,9.0,37.0,44.0,123.0,15.0,4.0,527.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,427.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,430.0,127.0,2011.0,6.0,1.0,9.0,37.0,44.0,123.0,15.0,4.0,534.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,427.0,162.02877697841726,3.0,4.0,0.0,11.0,8.0,258.0,127.0,2011.0,6.0,1.0,9.0,37.0,44.0,123.0,15.0,4.0,534.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,438.0,162.02877697841726,16.0,4.0,0.0,11.0,8.0,410.0,127.0,2011.0,6.0,1.0,9.0,37.0,44.0,123.0,15.0,4.0,423.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,0.0
12.0,444.0,30.0,16.0,4.0,0.0,11.0,3.0,410.0,127.0,2011.0,6.0,1.0,9.0,37.0,59.0,123.0,15.0,4.0,232.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,475.0,50.0,5.0,4.0,0.0,11.0,3.0,425.0,127.0,2011.0,6.0,1.0,9.0,37.0,68.0,123.0,15.0,4.0,609.0,3.0,84.0,16.0,4.0,58.0,18.0,2.0,63.0,0.0
12.0,485.0,70.0,3.0,4.0,0.0,11.0,3.0,410.0,127.0,2010.0,9.0,1.0,9.0,37.0,59.0,155.0,15.0,4.0,527.0,3.0,84.0,16.0,4.0,55.0,18.0,2.0,63.0,1.0
13.0,281.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,37.0,128.0,74.0,1.0,4.0,1181.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
13.0,828.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,37.0,128.0,57.0,9.0,4.0,1017.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
13.0,77.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,30.0,128.0,57.0,15.0,4.0,476.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
13.0,74.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,30.0,128.0,57.0,15.0,4.0,476.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
13.0,68.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,30.0,128.0,57.0,15.0,4.0,476.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
13.0,53.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,30.0,128.0,74.0,15.0,4.0,1160.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
13.0,47.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,19.0,128.0,74.0,15.0,4.0,1159.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
13.0,42.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,19.0,128.0,74.0,15.0,4.0,1159.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
13.0,33.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,19.0,128.0,32.0,12.0,4.0,295.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
13.0,29.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,19.0,128.0,32.0,12.0,4.0,295.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
13.0,26.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,19.0,128.0,32.0,12.0,4.0,295.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
13.0,25.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,526.0,127.0,2010.0,9.0,1.0,9.0,19.0,128.0,32.0,12.0,4.0,295.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
14.0,774.0,162.02877697841726,5.0,4.0,0.0,8.0,8.0,410.0,118.0,2010.0,9.0,1.0,9.0,17.0,82.0,155.0,12.0,4.0,182.0,11.0,84.0,7.0,4.0,61.0,12.0,2.0,63.0,1.0
14.0,660.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,29.0,2010.0,9.0,1.0,9.0,17.0,82.0,123.0,12.0,4.0,1437.0,11.0,84.0,8.0,4.0,19.0,9.0,2.0,63.0,1.0
14.0,634.0,162.02877697841726,16.0,4.0,0.0,8.0,8.0,410.0,29.0,2010.0,9.0,1.0,9.0,17.0,68.0,123.0,12.0,4.0,864.0,11.0,84.0,8.0,4.0,19.0,9.0,2.0,63.0,1.0
14.0,536.0,162.02877697841726,5.0,4.0,0.0,11.0,8.0,599.0,44.0,2010.0,9.0,1.0,9.0,32.0,82.0,155.0,15.0,7.0,255.0,11.0,84.0,23.0,4.0,19.0,14.0,0.0,63.0,1.0
14.0,639.0,162.02877697841726,14.0,4.0,0.0,11.0,8.0,556.0,0.0,2010.0,9.0,1.0,9.0,0.0,44.0,75.0,12.0,4.0,379.0,11.0,84.0,1.0,4.0,19.0,7.0,2.0,63.0,1.0
14.0,531.0,162.02877697841726,14.0,4.0,0.0,11.0,8.0,410.0,2.0,2010.0,9.0,1.0,9.0,25.0,68.0,123.0,12.0,4.0,848.0,11.0,84.0,3.0,4.0,19.0,12.0,4.0,63.0,1.0
14.0,635.0,162.02877697841726,14.0,4.0,0.0,11.0,8.0,410.0,0.0,2010.0,9.0,1.0,9.0,36.0,44.0,75.0,12.0,4.0,498.0,11.0,84.0,1.0,4.0,19.0,7.0,2.0,63.0,1.0
14.0,545.0,162.02877697841726,5.0,4.0,0.0,6.0,8.0,410.0,44.0,2010.0,9.0,1.0,9.0,17.0,97.0,162.0,15.0,7.0,444.0,11.0,84.0,24.0,4.0,46.0,14.0,0.0,63.0,1.0
14.0,535.0,162.02877697841726,14.0,4.0,0.0,6.0,8.0,410.0,35.0,2010.0,9.0,1.0,9.0,17.0,68.0,123.0,15.0,4.0,255.0,11.0,84.0,4.0,4.0,19.0,14.0,2.0,63.0,1.0
14.0,1534.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,430.0,1.0,2010.0,9.0,1.0,9.0,17.0,52.0,191.0,12.0,4.0,692.0,11.0,84.0,2.0,4.0,19.0,12.0,2.0,63.0,1.0
14.0,1533.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,430.0,127.0,2010.0,9.0,1.0,9.0,22.0,44.0,191.0,12.0,4.0,680.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
14.0,1303.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,410.0,118.0,2010.0,9.0,1.0,9.0,29.0,44.0,75.0,12.0,4.0,498.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
14.0,1535.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,430.0,127.0,2010.0,9.0,1.0,9.0,22.0,59.0,191.0,12.0,4.0,840.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
15.0,637.0,162.02877697841726,16.0,4.0,0.0,6.0,8.0,410.0,75.0,2010.0,9.0,1.0,9.0,22.0,82.0,155.0,15.0,4.0,897.0,4.0,84.0,16.0,4.0,50.0,12.0,2.0,63.0,1.0
16.0,1297.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,311.0,127.0,2010.0,9.0,1.0,9.0,22.0,128.0,182.0,15.0,4.0,232.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
16.0,1297.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,137.0,127.0,2010.0,9.0,1.0,9.0,22.0,128.0,182.0,15.0,4.0,232.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
16.0,1508.0,162.02877697841726,14.0,4.0,0.0,1.0,8.0,328.0,127.0,2010.0,9.0,1.0,9.0,18.0,128.0,18.0,15.0,4.0,61.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
16.0,1508.0,162.02877697841726,14.0,4.0,0.0,1.0,8.0,138.0,127.0,2010.0,9.0,1.0,9.0,18.0,128.0,18.0,15.0,4.0,61.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
16.0,1507.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,318.0,127.0,2010.0,9.0,1.0,9.0,18.0,128.0,182.0,12.0,4.0,1352.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
16.0,1507.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,208.0,127.0,2010.0,9.0,1.0,9.0,18.0,128.0,182.0,12.0,4.0,1352.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
16.0,1506.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,344.0,127.0,2010.0,9.0,1.0,9.0,22.0,128.0,187.0,15.0,4.0,250.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
16.0,1506.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,225.0,127.0,2010.0,9.0,1.0,9.0,22.0,128.0,187.0,15.0,4.0,250.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
16.0,1506.0,162.02877697841726,14.0,4.0,0.0,8.0,8.0,182.0,127.0,2010.0,9.0,1.0,9.0,22.0,128.0,187.0,15.0,4.0,250.0,11.0,84.0,16.0,4.0,19.0,18.0,2.0,63.0,1.0
